lat,lon,ndvi,temperatura,precipitacion,viento_u,viento_v,elevation,pendiente,cobertura
7.343727447677088,-77.5470669016177,0.8023833333333333,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,248,1.8285916,10
7.343727447677088,-77.50215113741172,0.8092481481481482,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,304,1.0987332,10
7.343727447677088,-77.45723537320573,0.8163648148148148,24.376609807520367,5.836489950119095,-0.12043326992409939,-0.3026695801482284,95,0.8701074,10
7.343727447677088,-77.41231960899977,0.7985574074074074,25.155106619952562,5.206012031561337,-0.1618902896506342,-0.3032305137752537,118,1.2463726,10
7.343727447677088,-77.36740384479378,0.7659981481481483,25.155106619952562,5.206012031561337,-0.1618902896506342,-0.3032305137752537,202,1.4725271,10
7.343727447677088,-77.32248808058782,0.7265962962962963,25.859311177680468,5.044377241453036,-0.17880282375736273,-0.3287219179523937,148,1.5506318,10
7.343727447677088,-77.27757231638184,0.7215203703703704,25.859311177680468,5.044377241453036,-0.17880282375736273,-0.3287219179523937,25,1.2531718,10
7.343727447677088,-77.23265655217585,0.7331388888888889,26.143999738657442,5.46637206174638,-0.1730749713793564,-0.4107172849740648,13,0.060219545,10
7.343727447677088,-77.18774078796989,0.7228722222222222,26.143999738657442,5.46637206174638,-0.1730749713793564,-0.4107172849740648,17,0.04868882,10
7.343727447677088,-77.1428250237639,0.6393814814814816,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,10,0.08166454,10
7.343727447677088,-77.09790925955792,0.5987870370370371,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,6,0.0,10
7.343727447677088,-77.05299349535196,0.5918074074074074,26.526516140161675,5.8657497285316005,-0.1586885563306113,-0.4831184555808017,6,0.05687118,10
7.343727447677088,-77.00807773114597,0.6117370370370371,26.578506194798535,5.890009886445156,-0.13251838428050924,-0.528639635981802,12,0.10254334,10
7.388643211883064,-80.9157492170659,0.5404296296296297,27.075352413410315,1.9985791162229638,-0.3318973377153477,-1.6430357897220031,13,0.4541082,10
7.388643211883064,-80.87083345285993,0.4503407407407408,27.075352413410315,1.9985791162229638,-0.3318973377153477,-1.6430357897220031,49,0.09793784,30
7.388643211883064,-80.82591768865394,0.47649444444444444,25.269823666389073,2.5113641677981184,-0.42940837671729826,-1.4022010780049983,71,0.45346966,30
7.388643211883064,-80.78100192444796,0.5294240740740741,25.269823666389073,2.5113641677981184,-0.42940837671729826,-1.4022010780049983,109,1.7505114,10
7.388643211883064,-80.736086160242,0.6863703703703704,24.108031527601668,2.742217838750975,-0.5424535491083301,-1.3874583475384314,307,3.2137618,10
7.388643211883064,-80.69117039603601,0.7393222222222223,24.108031527601668,2.742217838750975,-0.5424535491083301,-1.3874583475384314,599,4.2601957,10
7.388643211883064,-80.64625463183005,0.7405314814814815,25.11712916666852,2.213677924286404,-0.7061109464772171,-1.9892929274515472,543,5.3648167,10
